_id,type,properties.id,properties.atribuicao,properties.status,properties.validacao,properties.status_val,properties.obs,properties.area_km2,geometry.type,geometry.coordinates[0][0][0][0],geometry.coordinates[0][0][0][1],geometry.coordinates[0][0][1][0],geometry.coordinates[0][0][1][1],geometry.coordinates[0][0][2][0],geometry.coordinates[0][0][2][1],geometry.coordinates[0][0][3][0],geometry.coordinates[0][0][3][1],geometry.coordinates[0][0][4][0],geometry.coordinates[0][0][4][1],geometry.coordinates[0][0][5][0],geometry.coordinates[0][0][5][1],geometry.coordinates[0][0][6][0],geometry.coordinates[0][0][6][1],geometry.coordinates[0][0][7][0],geometry.coordinates[0][0][7][1],geometry.coordinates[0][0][8][0],geometry.coordinates[0][0][8][1],geometry.coordinates[0][0][9][0],geometry.coordinates[0][0][9][1],geometry.coordinates[0][0][10][0],geometry.coordinates[0][0][10][1],geometry.coordinates[0][0][11][0],geometry.coordinates[0][0][11][1],geometry.coordinates[0][0][12][0],geometry.coordinates[0][0][12][1],geometry.coordinates[0][0][13][0],geometry.coordinates[0][0][13][1],geometry.coordinates[0][0][14][0],geometry.coordinates[0][0][14][1],geometry.coordinates[0][0][15][0],geometry.coordinates[0][0][15][1],geometry.coordinates[0][0][16][0],geometry.coordinates[0][0][16][1],geometry.coordinates[0][0][17][0],geometry.coordinates[0][0][17][1],geometry.coordinates[0][0][18][0],geometry.coordinates[0][0][18][1],geometry.coordinates[0][0][19][0],geometry.coordinates[0][0][19][1],geometry.coordinates[0][0][20][0],geometry.coordinates[0][0][20][1],geometry.coordinates[1][0][0][0],geometry.coordinates[1][0][0][1],geometry.coordinates[1][0][1][0],geometry.coordinates[1][0][1][1],geometry.coordinates[1][0][2][0],geometry.coordinates[1][0][2][1],geometry.coordinates[1][0][3][0],geometry.coordinates[1][0][3][1],geometry.coordinates[1][0][4][0],geometry.coordinates[1][0][4][1],geometry.coordinates[1][0][5][0],geometry.coordinates[1][0][5][1],geometry.coordinates[1][0][6][0],geometry.coordinates[1][0][6][1],geometry.coordinates[1][0][7][0],geometry.coordinates[1][0][7][1],geometry.coordinates[1][0][8][0],geometry.coordinates[1][0][8][1],geometry.coordinates[1][0][9][0],geometry.coordinates[1][0][9][1],geometry.coordinates[1][0][10][0],geometry.coordinates[1][0][10][1],geometry.coordinates[1][0][11][0],geometry.coordinates[1][0][11][1],geometry.coordinates[0][0][21][0],geometry.coordinates[0][0][21][1],geometry.coordinates[0][0][22][0],geometry.coordinates[0][0][22][1],geometry.coordinates[0][0][23][0],geometry.coordinates[0][0][23][1],geometry.coordinates[0][0][24][0],geometry.coordinates[0][0][24][1],geometry.coordinates[0][0][25][0],geometry.coordinates[0][0][25][1],geometry.coordinates[0][0][26][0],geometry.coordinates[0][0][26][1],geometry.coordinates[0][0][27][0],geometry.coordinates[0][0][27][1],geometry.coordinates[0][0][28][0],geometry.coordinates[0][0][28][1],geometry.coordinates[0][0][29][0],geometry.coordinates[0][0][29][1],geometry.coordinates[1][0][12][0],geometry.coordinates[1][0][12][1],geometry.coordinates[1][0][13][0],geometry.coordinates[1][0][13][1],geometry.coordinates[1][0][14][0],geometry.coordinates[1][0][14][1],geometry.coordinates[1][0][15][0],geometry.coordinates[1][0][15][1],geometry.coordinates[1][0][16][0],geometry.coordinates[1][0][16][1],geometry.coordinates[1][0][17][0],geometry.coordinates[1][0][17][1],geometry.coordinates[1][0][18][0],geometry.coordinates[1][0][18][1],geometry.coordinates[1][0][19][0],geometry.coordinates[1][0][19][1],geometry.coordinates[1][0][20][0],geometry.coordinates[1][0][20][1],geometry.coordinates[1][0][21][0],geometry.coordinates[1][0][21][1],data_inicio,data_fim
65f8d5b1c60a8f925ce7aa6a,Feature,2519,analista 3,finalizado,,,,0.280224099,MultiPolygon,501888.646550982,7503101.9862726405,502588.646550982,7503101.9862726405,502588.646550982,7502701.9862726405,501888.646550982,7502701.9862726405,501888.646550982,7503101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/2024,21/04/2024
65f8d5b1c60a8f925ce7aa6b,Feature,2520,analista 3,finalizado,,,,0.280224099,MultiPolygon,501888.646550982,7503501.9862726405,502588.646550982,7503501.9862726405,502588.646550982,7503101.9862726405,501888.646550982,7503101.9862726405,501888.646550982,7503501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/04/2024,04/04/2024
65f8d5b1c60a8f925ce7aa6c,Feature,2521,analista 3,finalizado,,,,0.280224099,MultiPolygon,501888.646550982,7500701.9862726405,502588.646550982,7500701.9862726405,502588.646550982,7500301.9862726405,501888.646550982,7500301.9862726405,501888.646550982,7500701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/2024,05/03/2024
65f8d5b1c60a8f925ce7aa6d,Feature,2522,analista 3,finalizado,,,,0.280224099,MultiPolygon,501888.646550982,7501101.9862726405,502588.646550982,7501101.9862726405,502588.646550982,7500701.9862726405,501888.646550982,7500701.9862726405,501888.646550982,7501101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/03/2024,29/03/2024
65f8d5b1c60a8f925ce7aa6e,Feature,2523,analista 3,finalizado,,,,0.280224099,MultiPolygon,501888.646550982,7501501.9862726405,502588.646550982,7501501.9862726405,502588.646550982,7501101.9862726405,501888.646550982,7501101.9862726405,501888.646550982,7501501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2024,20/04/2024
65f8d5b1c60a8f925ce7aa6f,Feature,2524,analista 3,finalizado,,,,0.280224099,MultiPolygon,501888.646550982,7501901.9862726405,502588.646550982,7501901.9862726405,502588.646550982,7501501.9862726405,501888.646550982,7501501.9862726405,501888.646550982,7501901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/03/2024,11/03/2024
65f8d5b1c60a8f925ce7aa70,Feature,2525,analista 3,finalizado,,,,0.280224099,MultiPolygon,501888.646550982,7499101.9862726405,502588.646550982,7499101.9862726405,502588.646550982,7498701.9862726405,501888.646550982,7498701.9862726405,501888.646550982,7499101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2024,19/04/2024
65f8d5b1c60a8f925ce7aa71,Feature,2526,analista 3,finalizado,,,,0.280224099,MultiPolygon,501888.646550982,7499501.9862726405,502588.646550982,7499501.9862726405,502588.646550982,7499101.9862726405,501888.646550982,7499101.9862726405,501888.646550982,7499501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/2024,08/04/2024
65f8d5b1c60a8f925ce7aa72,Feature,2527,analista 3,finalizado,,,,0.280224099,MultiPolygon,501888.646550982,7499901.9862726405,502588.646550982,7499901.9862726405,502588.646550982,7499501.9862726405,501888.646550982,7499501.9862726405,501888.646550982,7499901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2024,23/04/2024
65f8d5b1c60a8f925ce7aa73,Feature,2528,analista 3,finalizado,,,,0.280224099,MultiPolygon,501888.646550982,7500301.9862726405,502588.646550982,7500301.9862726405,502588.646550982,7499901.9862726405,501888.646550982,7499901.9862726405,501888.646550982,7500301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/04/2024,03/04/2024
65f8d5b1c60a8f925ce7aa74,Feature,2529,analista 3,finalizado,,,,0.280224099,MultiPolygon,501888.646550982,7497501.9862726405,502588.646550982,7497501.9862726405,502588.646550982,7497101.9862726405,501888.646550982,7497101.9862726405,501888.646550982,7497501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/04/2024,03/04/2024
65f8d5b1c60a8f925ce7aa75,Feature,2530,analista 3,finalizado,,,,0.280224099,MultiPolygon,501888.646550982,7497901.9862726405,502588.646550982,7497901.9862726405,502588.646550982,7497501.9862726405,501888.646550982,7497501.9862726405,501888.646550982,7497901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/03/2024,16/03/2024
65f8d5b1c60a8f925ce7aa76,Feature,2531,analista 3,finalizado,,,,0.280224099,MultiPolygon,501888.646550982,7498301.9862726405,502588.646550982,7498301.9862726405,502588.646550982,7497901.9862726405,501888.646550982,7497901.9862726405,501888.646550982,7498301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/03/2024,21/03/2024
65f8d5b1c60a8f925ce7aa77,Feature,2532,analista 3,finalizado,,,,0.280224099,MultiPolygon,501888.646550982,7498701.9862726405,502588.646550982,7498701.9862726405,502588.646550982,7498301.9862726405,501888.646550982,7498301.9862726405,501888.646550982,7498701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/04/2024,20/04/2024
65f8d5b1c60a8f925ce7aa78,Feature,2533,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7508701.9862726405,496988.646550982,7508701.9862726405,496988.646550982,7508301.9862726405,496288.646550982,7508301.9862726405,496288.646550982,7508701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/04/2024,10/04/2024
65f8d5b1c60a8f925ce7aa79,Feature,2534,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7509101.9862726405,496988.646550982,7509101.9862726405,496988.646550982,7508701.9862726405,496288.646550982,7508701.9862726405,496288.646550982,7509101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/03/2024,19/03/2024
65f8d5b1c60a8f925ce7aa7a,Feature,2535,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7509501.9862726405,496988.646550982,7509501.9862726405,496988.646550982,7509101.9862726405,496288.646550982,7509101.9862726405,496288.646550982,7509501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/2024,06/04/2024
65f8d5b1c60a8f925ce7aa7b,Feature,2536,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7509901.9862726405,496988.646550982,7509901.9862726405,496988.646550982,7509501.9862726405,496288.646550982,7509501.9862726405,496288.646550982,7509901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/04/2024,03/04/2024
65f8d5b1c60a8f925ce7aa7c,Feature,2537,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7507101.9862726405,496988.646550982,7507101.9862726405,496988.646550982,7506701.9862726405,496288.646550982,7506701.9862726405,496288.646550982,7507101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/03/2024,20/03/2024
65f8d5b1c60a8f925ce7aa7d,Feature,2538,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7507501.9862726405,496988.646550982,7507501.9862726405,496988.646550982,7507101.9862726405,496288.646550982,7507101.9862726405,496288.646550982,7507501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2024,20/04/2024
65f8d5b1c60a8f925ce7aa7e,Feature,2539,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7507901.9862726405,496988.646550982,7507901.9862726405,496988.646550982,7507501.9862726405,496288.646550982,7507501.9862726405,496288.646550982,7507901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/2024,05/04/2024
65f8d5b1c60a8f925ce7aa7f,Feature,2540,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7508301.9862726405,496988.646550982,7508301.9862726405,496988.646550982,7507901.9862726405,496288.646550982,7507901.9862726405,496288.646550982,7508301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/03/2024,31/03/2024
65f8d5b1c60a8f925ce7aa80,Feature,2541,analista 3,finalizado,,,,0.280224056,MultiPolygon,496288.646550982,7505501.9862726405,496988.646550982,7505501.9862726405,496988.646550982,7505101.9862726405,496288.646550982,7505101.9862726405,496288.646550982,7505501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/04/2024,14/04/2024
65f8d5b1c60a8f925ce7aa81,Feature,2542,analista 3,finalizado,,,,0.280224056,MultiPolygon,496288.646550982,7505901.9862726405,496988.646550982,7505901.9862726405,496988.646550982,7505501.9862726405,496288.646550982,7505501.9862726405,496288.646550982,7505901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/2024,06/03/2024
65f8d5b1c60a8f925ce7aa82,Feature,2543,analista 3,finalizado,,,,0.280224056,MultiPolygon,496288.646550982,7506301.9862726405,496988.646550982,7506301.9862726405,496988.646550982,7505901.9862726405,496288.646550982,7505901.9862726405,496288.646550982,7506301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/03/2024,19/03/2024
65f8d5b1c60a8f925ce7aa83,Feature,2544,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7506701.9862726405,496988.646550982,7506701.9862726405,496988.646550982,7506301.9862726405,496288.646550982,7506301.9862726405,496288.646550982,7506701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/03/2024,13/03/2024
65f8d5b1c60a8f925ce7aa84,Feature,2545,analista 3,finalizado,,,,0.280224056,MultiPolygon,496288.646550982,7503901.9862726405,496988.646550982,7503901.9862726405,496988.646550982,7503501.9862726405,496288.646550982,7503501.9862726405,496288.646550982,7503901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/03/2024,24/03/2024
65f8d5b1c60a8f925ce7aa85,Feature,2546,analista 3,finalizado,,,,0.280224056,MultiPolygon,496288.646550982,7504301.9862726405,496988.646550982,7504301.9862726405,496988.646550982,7503901.9862726405,496288.646550982,7503901.9862726405,496288.646550982,7504301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/03/2024,02/04/2024
65f8d5b1c60a8f925ce7aa86,Feature,2547,analista 3,finalizado,,,,0.280224056,MultiPolygon,496288.646550982,7504701.9862726405,496988.646550982,7504701.9862726405,496988.646550982,7504301.9862726405,496288.646550982,7504301.9862726405,496288.646550982,7504701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/04/2024,14/04/2024
65f8d5b1c60a8f925ce7aa87,Feature,2548,analista 3,finalizado,,,,0.280224056,MultiPolygon,496288.646550982,7505101.9862726405,496988.646550982,7505101.9862726405,496988.646550982,7504701.9862726405,496288.646550982,7504701.9862726405,496288.646550982,7505101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/04/2024,11/04/2024
65f8d5b1c60a8f925ce7aa88,Feature,2549,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7515101.9862726405,496988.646550982,7515101.9862726405,496988.646550982,7514701.9862726405,496288.646550982,7514701.9862726405,496288.646550982,7515101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/2024,15/03/2024
65f8d5b1c60a8f925ce7aa89,Feature,2550,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7515501.9862726405,496988.646550982,7515501.9862726405,496988.646550982,7515101.9862726405,496288.646550982,7515101.9862726405,496288.646550982,7515501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/03/2024,21/03/2024
65f8d5b1c60a8f925ce7aa8a,Feature,2551,analista 1,andamento,,,,0.138907295,MultiPolygon,496354.8608630241,7515539.739653257,496486.6514672025,7515594.252562028,496683.9025456092,7515753.53887276,496988.646550982,7515868.26308152,496988.646550982,7515501.9862726405,496288.646550982,7515501.9862726405,496288.646550982,7515530.058982488,496354.8608630241,7515539.739653257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/03/2024,13/03/2024
65f8d5b1c60a8f925ce7aa8b,Feature,2552,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7513501.9862726405,496988.646550982,7513501.9862726405,496988.646550982,7513101.9862726405,496288.646550982,7513101.9862726405,496288.646550982,7513501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/04/2024,14/04/2024
65f8d5b1c60a8f925ce7aa8c,Feature,2553,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7513901.9862726405,496988.646550982,7513901.9862726405,496988.646550982,7513501.9862726405,496288.646550982,7513501.9862726405,496288.646550982,7513901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/2024,03/03/2024
65f8d5b1c60a8f925ce7aa8d,Feature,2554,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7514301.9862726405,496988.646550982,7514301.9862726405,496988.646550982,7513901.9862726405,496288.646550982,7513901.9862726405,496288.646550982,7514301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/03/2024,25/03/2024
65f8d5b1c60a8f925ce7aa8e,Feature,2555,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7514701.9862726405,496988.646550982,7514701.9862726405,496988.646550982,7514301.9862726405,496288.646550982,7514301.9862726405,496288.646550982,7514701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/2024,13/04/2024
65f8d5b1c60a8f925ce7aa8f,Feature,2556,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7511901.9862726405,496988.646550982,7511901.9862726405,496988.646550982,7511501.9862726405,496288.646550982,7511501.9862726405,496288.646550982,7511901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/2024,19/03/2024
65f8d5b1c60a8f925ce7aa90,Feature,2557,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7512301.9862726405,496988.646550982,7512301.9862726405,496988.646550982,7511901.9862726405,496288.646550982,7511901.9862726405,496288.646550982,7512301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2024,17/04/2024
65f8d5b1c60a8f925ce7aa91,Feature,2558,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7512701.9862726405,496988.646550982,7512701.9862726405,496988.646550982,7512301.9862726405,496288.646550982,7512301.9862726405,496288.646550982,7512701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/03/2024,13/03/2024
65f8d5b1c60a8f925ce7aa92,Feature,2559,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7513101.9862726405,496988.646550982,7513101.9862726405,496988.646550982,7512701.9862726405,496288.646550982,7512701.9862726405,496288.646550982,7513101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/03/2024,13/03/2024
65f8d5b1c60a8f925ce7aa93,Feature,2560,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7510301.9862726405,496988.646550982,7510301.9862726405,496988.646550982,7509901.9862726405,496288.646550982,7509901.9862726405,496288.646550982,7510301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/03/2024,31/03/2024
65f8d5b1c60a8f925ce7aa94,Feature,2561,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7510701.9862726405,496988.646550982,7510701.9862726405,496988.646550982,7510301.9862726405,496288.646550982,7510301.9862726405,496288.646550982,7510701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/03/2024,31/03/2024
65f8d5b1c60a8f925ce7aa95,Feature,2562,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7511101.9862726405,496988.646550982,7511101.9862726405,496988.646550982,7510701.9862726405,496288.646550982,7510701.9862726405,496288.646550982,7511101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/04/2024,15/04/2024
65f8d5b1c60a8f925ce7aa96,Feature,2563,analista 1,andamento,,,,0.280224056,MultiPolygon,496288.646550982,7511501.9862726405,496988.646550982,7511501.9862726405,496988.646550982,7511101.9862726405,496288.646550982,7511101.9862726405,496288.646550982,7511501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/04/2024,14/04/2024
65f8d5b1c60a8f925ce7aa97,Feature,2564,analista 3,finalizado,,,,0.280224056,MultiPolygon,496288.646550982,7502301.9862726405,496988.646550982,7502301.9862726405,496988.646550982,7501901.9862726405,496288.646550982,7501901.9862726405,496288.646550982,7502301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/04/2024,07/04/2024
65f8d5b1c60a8f925ce7aa98,Feature,2565,analista 3,finalizado,,,,0.280224056,MultiPolygon,496288.646550982,7502701.9862726405,496988.646550982,7502701.9862726405,496988.646550982,7502301.9862726405,496288.646550982,7502301.9862726405,496288.646550982,7502701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/03/2024,21/03/2024
65f8d5b1c60a8f925ce7aa99,Feature,2566,analista 3,finalizado,,,,0.280224056,MultiPolygon,496288.646550982,7503101.9862726405,496988.646550982,7503101.9862726405,496988.646550982,7502701.9862726405,496288.646550982,7502701.9862726405,496288.646550982,7503101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/03/2024,18/03/2024
65f8d5b1c60a8f925ce7aa9a,Feature,2567,analista 3,finalizado,,,,0.280224056,MultiPolygon,496288.646550982,7503501.9862726405,496988.646550982,7503501.9862726405,496988.646550982,7503101.9862726405,496288.646550982,7503101.9862726405,496288.646550982,7503501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2024,21/04/2024
65f8d5b1c60a8f925ce7aa9b,Feature,2568,analista 3,finalizado,,,,0.002202801,MultiPolygon,496932.73835131654,7500665.0531534385,496906.5372524474,7500659.52192176,496878.3912843586,7500676.072964944,496863.30910388305,7500701.9862726405,496932.91151554417,7500701.9862726405,496932.73835131654,7500665.0531534385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/2024,03/03/2024
